Chemical Identifiers,Descriptors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Output,
SMILES,averagemolecularpolarizability_pH_7.4,formalcharge_pH_6.5,tholepolarizability_a_xx_pH_7.4,tholepolarizability_a_yy_pH_7.4,tholepolarizability_a_zz_pH_7.4,atomcount,exactmass,aliphaticatomcount,aromaticatomcount,balabanindex,chainatomcount,dreidingenergy,fusedaliphaticringcount,hararyindex,heteroaromaticringcount,hyperwienerindex,maximalprojectionarea,maximalprojectionradius,maximalprojectionsize,minimalprojectionarea,minimalprojectionradius,ringatomcount,rotatablebondcount,smallestringsize,aliphaticringcountofsize_5,aromaticringcountofsize_5,polarsurfacearea_pH_7.4,asa_ASA_pH_7.4,asa_ASA+_pH_7.4,asa_ASA-_pH_7.4,asa_ASA_H_pH_7.4,asa_ASA_P_pH_7.4,logp,logd_pH_6.5,isoelectricpoint,apKa1,apKb1,averagemicrospeciescharge_Charge_pH_6.5,resonantcount,acceptorcount_pH_7.4,acceptorsitecount_pH_7.4,donorsitecount_pH_6.5,hmopienergy_pH_7.4, IC 50,
CN1C(=O)NCC2=C(NC(=O)NC3CC(C)(C)OC4=CC(F)=CC=C43)C=CC=C21,40.8,0.0,44.37,46.92,31.11,52.0,398.2,17.0,12.0,1.29,9.0,172.0,0.0,115.6,0.0,9641.0,101.4,8.66,10.28,52.07,5.47,20.0,2.0,6.0,0.0,0.0,82.7,578.3,400.9,177.4,464.3,113.9,2.2,2.2,5.0,12.82,-2.81,0.0,16.0,3.0,5.0,3.0,45.83,10,
CN1C(=O)NCC2=C(NC(=O)NC3CC(C)(C)OC4=CC(OC(F)(F)F)=CC=C43)C=CC=C21,44.11,0.0,48.57,49.08,34.67,56.0,464.2,21.0,12.0,1.32,13.0,203.9,0.0,137.5,0.0,15950.0,108.5,8.65,9.42,62.54,6.42,20.0,4.0,6.0,0.0,0.0,91.93,650.3,400.2,250.1,444.1,206.1,3.49,3.49,5.0,12.82,-2.81,0.0,16.0,4.0,6.0,3.0,60.92,38,
CN1C(=O)NCC2=C(NC(=O)NC3CC(C)(C)OC4=CC=C(F)C=C43)C=CC=C21,40.73,0.0,44.44,46.77,30.98,52.0,398.2,17.0,12.0,1.3,9.0,172.0,0.0,115.7,0.0,9488.0,101.7,8.66,9.8,50.57,5.21,20.0,2.0,6.0,0.0,0.0,82.7,576.6,411.7,164.9,466.3,110.3,2.2,2.2,5.0,12.82,-2.81,0.0,16.0,3.0,5.0,3.0,45.83,47,
CN1C(=O)NCC2=C(NC(=O)NC3CC(C)(C)OC4=CC=CC=C43)C=CC=C21,40.67,0.0,44.09,46.86,31.06,52.0,380.2,16.0,12.0,1.33,8.0,172.3,0.0,109.9,0.0,8514.0,100.5,8.66,9.8,50.04,5.21,20.0,2.0,6.0,0.0,0.0,82.7,571.4,407.6,163.9,490.5,80.89,2.06,2.06,5.0,12.82,-2.81,0.0,16.0,3.0,5.0,3.0,40.35,37,
CN1C(=O)NCC2=C(NC(=O)NC3CC(CF)(CF)OC4=C(Cl)C=CC=C43)C=CC=C21,43.11,0.0,45.75,50.26,33.33,52.0,450.1,19.0,12.0,1.25,11.0,175.4,0.0,128.0,0.0,11430.0,106.1,8.85,8.67,51.47,5.27,20.0,4.0,6.0,0.0,0.0,82.7,577.8,385.4,192.4,453.7,124.1,2.35,2.35,5.0,12.82,-2.81,0.0,16.0,3.0,5.0,3.0,54.28,100,
CN1C(=O)NCC2=C(NC(=O)NC3CC(CF)(CF)OC4=C(F)C=C(F)C=C43)C=CC=C21,41.1,0.0,44.5,47.46,31.33,52.0,452.1,20.0,12.0,1.44,12.0,174.9,0.0,134.3,0.0,12490.0,104.8,8.85,9.13,51.29,5.21,20.0,4.0,6.0,0.0,0.0,82.7,576.4,389.2,187.2,398.0,178.4,2.03,2.03,4.99,12.82,-2.81,0.0,16.0,3.0,5.0,3.0,62.16,170,
CN1C(=O)NCC2=C(NC(=O)NC3CC(CF)(CF)OC4=C3C=CC(Cl)=C4F)C=CC=C21,43.45,0.0,44.25,55.99,30.09,52.0,468.1,20.0,12.0,1.43,12.0,175.6,0.0,134.3,0.0,12620.0,107.1,8.85,9.68,56.12,5.79,20.0,4.0,6.0,0.0,0.0,82.7,588.6,370.2,218.4,439.4,149.2,2.49,2.49,4.99,12.82,-2.81,0.0,16.0,3.0,5.0,3.0,59.77,25,
CN1C(=O)NCC2=C(NC(=O)NC3CC(CF)(CF)OC4=CC(C(F)(F)F)=CC=C43)C=CC=C21,43.52,0.0,48.22,49.09,33.24,55.0,484.2,22.0,12.0,1.35,14.0,182.6,0.0,145.6,0.0,15980.0,110.6,8.91,11.58,59.38,5.96,20.0,5.0,6.0,0.0,0.0,82.7,627.2,391.2,235.9,400.2,227.0,2.62,2.62,5.0,12.82,-2.81,0.0,16.0,3.0,5.0,3.0,67.45,38,
CN1C(=O)NCC2=C(NC(=O)NC3CC(CF)(CF)OC4=CC(Cl)=CC=C43)C=CC=C21,43.22,0.0,49.44,47.04,33.16,52.0,450.1,19.0,12.0,1.24,11.0,175.2,0.0,127.5,0.0,11650.0,105.3,8.91,10.86,55.69,5.78,20.0,4.0,6.0,0.0,0.0,82.7,585.5,382.8,202.8,461.1,124.4,2.35,2.35,5.0,12.82,-2.81,0.0,16.0,3.0,5.0,3.0,54.29,36,
CN1C(=O)NCC2=C(NC(=O)NC3CC(CF)(CF)OC4=CC(OC(F)(F)F)=CC=C43)C=CC=C21,44.3,0.0,48.63,49.37,34.91,56.0,500.1,23.0,12.0,1.3,15.0,207.0,0.0,150.4,0.0,18300.0,110.5,8.92,9.45,62.99,6.42,20.0,6.0,6.0,0.0,0.0,91.93,647.0,391.3,255.7,397.5,249.6,3.18,3.18,5.0,12.82,-2.81,0.0,16.0,4.0,6.0,3.0,71.76,120,
CN1C(=O)NCC2=C(NC(=O)NC3CC(CF)(CF)OC4=CC=C(F)C=C43)C=CC=C21,40.99,0.0,44.46,47.23,31.27,52.0,434.2,19.0,12.0,1.25,11.0,175.1,0.0,127.6,0.0,11510.0,103.7,8.91,9.8,51.07,5.21,20.0,4.0,6.0,0.0,0.0,82.7,573.2,402.8,170.5,419.5,153.8,1.89,1.89,5.0,12.82,-2.81,0.0,16.0,3.0,5.0,3.0,56.67,470,
CN1C(=O)NCC2=C(NC(=O)NC3CC(CF)(CF)OC4=CC=CC=C43)C=CC=C21,40.88,0.0,44.26,47.16,31.21,52.0,416.2,18.0,12.0,1.27,10.0,175.4,0.0,121.5,0.0,10460.0,102.5,8.91,9.8,50.54,5.21,20.0,4.0,6.0,0.0,0.0,82.7,568.1,398.8,169.3,443.7,124.3,1.74,1.74,5.0,12.82,-2.81,0.0,16.0,3.0,5.0,3.0,51.19,300,
CN1C(=O)NCC2=C(NC(=O)NC3CC4(CCC4)OC5=CC=C(F)C=C53)C=CC=C21,42.16,0.0,49.16,45.65,31.66,53.0,410.2,18.0,12.0,1.08,7.0,193.5,0.0,122.2,0.0,10490.0,103.9,8.17,8.88,58.25,5.46,23.0,2.0,4.0,0.0,0.0,82.7,565.0,407.9,157.1,459.0,106.0,2.34,2.34,5.0,12.82,-2.81,0.0,16.0,3.0,5.0,3.0,45.83,15,
CN1C(=O)NCC2=C(NC(=O)NC3CC4(CCCC4)OC5=CC=CC=C53)C=CC=C21,43.89,0.0,46.46,51.69,33.54,56.0,406.2,18.0,12.0,1.08,6.0,178.0,0.0,122.6,0.0,10450.0,107.7,9.16,9.81,52.3,5.21,24.0,2.0,5.0,1.0,0.0,82.7,578.1,418.3,159.9,498.7,79.45,2.64,2.64,5.0,12.82,-2.81,0.0,16.0,3.0,5.0,3.0,40.35,21,
CN1C(=O)NCC2=C(NC(=O)NC3CCC4=CC(C(C)(C)C)=CC=C43)C=CC=C21,43.96,0.0,44.78,50.95,36.15,57.0,392.2,17.0,12.0,1.22,10.0,170.9,0.0,113.6,0.0,11160.0,106.0,8.78,9.39,61.08,5.35,19.0,3.0,5.0,1.0,0.0,73.47,619.6,448.6,171.0,543.5,76.09,3.66,3.66,5.0,12.82,-2.8,0.0,16.0,2.0,4.0,3.0,36.04,28,
CN1C(=O)NCC2=C(NC(=O)NC3CCOC4=C(OC(F)(F)F)C=CC=C43)C=CC=C21,39.34,0.0,45.09,41.69,31.24,50.0,436.1,19.0,12.0,1.18,11.0,187.3,0.0,125.4,0.0,13020.0,103.7,8.54,11.28,54.31,4.99,20.0,4.0,6.0,0.0,0.0,91.93,603.6,365.2,238.4,396.6,207.1,2.79,2.79,5.0,12.82,-2.81,0.0,16.0,4.0,6.0,3.0,60.91,38,
CN1C(=O)NCC2=C(NC(=O)NC3CCOC4=C3C=CC=C4C(C)(C)C)C=CC=C21,43.87,0.0,49.23,45.55,36.83,58.0,408.2,18.0,12.0,1.24,10.0,173.5,0.0,120.9,0.0,11210.0,111.1,9.71,8.39,52.07,4.84,20.0,3.0,6.0,0.0,0.0,82.7,610.4,449.0,161.4,529.2,81.26,2.9,2.9,5.0,12.82,-2.81,0.0,16.0,3.0,5.0,3.0,40.35,110,
CN1C(=O)NCC2=C(NC(=O)NC3CCOC4=CC(C(F)(F)F)=CC=C43)C=CC=C21,38.8,0.0,38.85,31.68,45.85,49.0,420.1,18.0,12.0,1.2,10.0,162.1,0.0,119.6,0.0,12010.0,101.5,8.05,11.58,57.21,5.47,20.0,3.0,6.0,0.0,0.0,82.7,585.5,372.4,213.1,395.9,189.5,2.24,2.24,5.0,12.82,-2.81,0.0,16.0,3.0,5.0,3.0,56.61,42,
CN1C(=O)NCC2=C(NC(=O)NC3CCOC4=CC(F)=CC=C43)C=CC=C21,36.27,0.0,36.97,42.21,29.63,46.0,370.1,15.0,12.0,1.33,7.0,154.7,0.0,103.1,0.0,8062.0,94.34,8.05,10.28,49.57,4.96,20.0,2.0,6.0,0.0,0.0,82.7,535.2,374.5,160.7,415.2,120.0,1.5,1.5,5.0,12.82,-2.81,0.0,16.0,3.0,5.0,3.0,45.83,600,
CN1C(=O)NCC2=C(NC(=O)NC3CCOC4=CC=CC=C43)C=CC=C21,36.14,0.0,36.85,41.98,29.6,46.0,352.2,14.0,12.0,1.15,6.0,154.9,0.0,97.75,0.0,6977.0,93.4,8.05,9.8,48.07,4.7,20.0,2.0,6.0,0.0,0.0,82.7,528.6,378.4,150.1,441.5,87.02,1.36,1.36,5.0,12.82,-2.81,0.0,16.0,3.0,5.0,3.0,40.35,1200,
CN1C(=O)NCC2=C(NC(=O)NC3CCOC4=CC(OC(F)(F)F)=CC=C43)C=CC=C21,40.47,0.0,49.92,43.9,27.59,50.0,436.1,19.0,12.0,1.15,11.0,174.8,0.0,124.0,0.0,14100.0,102.5,8.03,10.25,61.58,6.12,20.0,4.0,6.0,0.0,0.0,91.93,605.0,372.1,232.9,392.8,212.2,2.79,2.79,5.0,12.82,-2.81,0.0,16.0,4.0,6.0,3.0,60.92,38000,
CN1C(=O)NCC2=C(NC(=O)NC3COC4=CC(Cl)=CC=C4C3)C=CC=C21,39.09,0.0,44.35,38.38,34.53,46.0,386.1,15.0,12.0,1.27,7.0,137.4,0.0,101.9,0.0,8849.0,106.2,9.99,6.21,43.06,4.59,20.0,2.0,6.0,0.0,0.0,82.7,560.1,374.3,185.8,469.9,90.22,2.19,2.19,4.99,12.84,-2.91,0.0,16.0,3.0,5.0,3.0,43.45,95,
CN1C2=C(C3=CC(O)=CC=C31)C(CNC(=O)C4=CC=C(OC(F)(F)F)C=C4)CCC2,41.79,0.0,56.12,43.35,25.91,51.0,418.2,15.0,15.0,1.17,11.0,157.7,0.0,118.4,1.0,12840.0,120.8,9.38,7.42,50.49,5.54,19.0,5.0,5.0,0.0,1.0,63.49,621.2,362.9,258.3,425.2,196.0,5.13,5.13,4.53,9.55,-0.48,0.0,158.0,3.0,4.0,2.0,53.83,23,
CN1C=2C=CC=CC2C=3C=C(CNC(=O)NC=4C=CC=C5NN=CC45)C=CC31,41.08,0.0,37.28,26.83,59.12,47.0,369.2,6.0,22.0,1.04,6.0,147.6,0.0,107.8,2.0,10310.0,112.6,9.51,8.09,50.93,5.3,22.0,3.0,5.0,0.0,2.0,74.74,614.1,403.2,210.9,533.7,80.42,3.49,3.49,6.72,12.38,1.1,0.0,198.0,2.0,3.0,3.0,44.54,902,
CN1C=C(CCNC(=O)C2=CC=C(C(F)(F)F)C=C2)C3=CC=CC=C31,34.32,0.0,45.71,33.18,24.08,42.0,346.1,10.0,15.0,1.22,10.0,93.36,0.0,88.16,1.0,7860.0,94.46,8.94,7.34,44.58,4.69,15.0,5.0,5.0,0.0,1.0,34.03,596.1,362.0,234.1,454.2,141.9,4.26,4.26,6.96,14.75,-0.85,0.0,148.0,1.0,2.0,1.0,45.2,10000,
CN1CC2=C(NC(=O)NC3CC(CF)(CF)OC4=CC(Cl)=CC=C43)C=CC=C2N(C)C1=O,45.46,0.0,52.14,49.99,34.25,55.0,464.1,20.0,12.0,1.42,12.0,199.0,0.0,133.9,0.0,12790.0,109.1,8.88,9.59,62.1,5.59,20.0,4.0,6.0,0.0,0.0,73.91,619.8,404.5,215.4,519.1,100.8,2.57,2.57,5.0,12.82,-2.77,0.0,16.0,3.0,5.0,2.0,54.29,5,
CN1CC2=CC=C(NC(=O)NC3CC(C)(C(F)F)OC4=CC=CC=C43)C=C2NC1=O,41.55,0.0,52.46,42.88,29.31,52.0,416.2,18.0,12.0,1.22,10.0,146.6,0.0,120.0,0.0,11560.0,111.7,9.32,7.42,51.1,5.19,20.0,3.0,6.0,0.0,0.0,82.7,567.7,357.9,209.8,446.1,121.6,2.53,2.53,4.8,12.6,-2.98,0.0,16.0,3.0,5.0,3.0,51.19,1300,
CN1CC2=CC=C(NC(=O)NC3CC(C)(C(F)(F)F)OC4=CC=CC=C43)C=C2NC1=O,41.66,0.0,52.58,42.8,29.61,52.0,434.2,19.0,12.0,1.2,11.0,146.5,0.0,126.7,0.0,12610.0,106.4,9.25,7.83,51.38,5.75,20.0,3.0,6.0,0.0,0.0,82.7,594.0,356.0,238.0,436.7,157.3,3.01,3.01,4.8,12.6,-2.98,0.0,16.0,3.0,5.0,3.0,56.61,48,
CN1CC2=CC=C(NC(=O)NC3CC(C)(C(F)F)OC4=CC=CC=C43)C=C2NC1=O,41.56,0.0,52.53,42.69,29.47,52.0,416.2,18.0,12.0,1.22,10.0,145.6,0.0,120.0,0.0,11560.0,105.7,9.25,7.83,51.9,5.75,20.0,3.0,6.0,0.0,0.0,82.7,586.6,370.0,216.6,454.6,132.0,2.53,2.53,4.8,12.6,-2.98,0.0,16.0,3.0,5.0,3.0,51.19,330,
CN1CC2=CC=C(NC(=O)NC3CC(C)(CF)OC4=CC(C(F)(F)F)=CC=C43)C=C2NC1=O,44.1,0.0,47.53,53.69,31.09,55.0,466.2,21.0,12.0,1.31,13.0,150.7,0.0,137.3,0.0,16240.0,113.7,9.26,9.68,59.49,6.45,20.0,4.0,6.0,0.0,0.0,82.7,645.9,383.9,262.0,439.7,206.2,3.14,3.14,4.8,12.6,-2.98,0.0,16.0,3.0,5.0,3.0,62.03,240,
CN1CC2=CC=C(NC(=O)NC3CC(C)(C)OC4=C(F)C=CC=C43)C=C2NC1=O,41.43,0.0,42.45,52.44,29.41,52.0,398.2,17.0,12.0,1.24,9.0,142.4,0.0,114.3,0.0,10470.0,104.8,8.99,7.84,50.38,5.75,20.0,2.0,6.0,0.0,0.0,82.7,592.1,390.6,201.6,484.9,107.3,2.56,2.56,4.8,12.6,-2.98,0.0,16.0,3.0,5.0,3.0,45.83,820,
CN1CC2=CC=C(NC(=O)NC3CC(C)(C)OC4=C3C=CC(F)=C4Cl)C=C2NC1=O,43.45,0.0,44.35,55.61,30.38,52.0,432.1,18.0,12.0,1.21,10.0,142.9,0.0,120.3,0.0,11690.0,108.6,9.12,8.26,53.29,6.01,20.0,2.0,6.0,0.0,0.0,82.7,605.7,364.0,241.6,490.3,115.4,3.16,3.16,4.8,12.6,-2.98,0.0,16.0,3.0,5.0,3.0,48.93,210,
CN1CC2=CC=C(NC(=O)NC3CC(C)(C)OC4=CC(C(F)(F)F)=CC=C43)C=C2NC1=O,43.94,0.0,53.88,46.66,31.28,55.0,448.2,20.0,12.0,1.33,12.0,149.7,0.0,131.1,0.0,15060.0,111.9,8.99,9.68,59.49,6.45,20.0,3.0,6.0,0.0,0.0,82.7,647.7,385.7,262.1,463.2,184.6,3.29,3.29,4.8,12.6,-2.98,0.0,16.0,3.0,5.0,3.0,56.61,86,
CN1CC2=CC=C(NC(=O)NC3CC(C)(C)OC4=CC(F)=CC=C43)C=C2NC1=O,41.46,0.0,42.92,52.22,29.25,52.0,398.2,17.0,12.0,1.23,9.0,142.3,0.0,113.8,0.0,10680.0,104.4,8.99,8.27,52.42,6.0,20.0,2.0,6.0,0.0,0.0,82.7,595.8,386.5,209.2,480.8,114.9,2.56,2.56,4.8,12.6,-2.98,0.0,16.0,3.0,5.0,3.0,45.83,120,
CN1CC2=CC=C(NC(=O)NC3CC(C)(C)OC4=CC=CC=C43)C=C2NC1=O,41.36,0.0,43.2,51.71,29.17,52.0,380.2,16.0,12.0,1.26,8.0,142.5,0.0,108.2,0.0,9470.0,103.0,8.99,7.83,50.38,5.75,20.0,2.0,6.0,0.0,0.0,82.7,589.0,393.1,195.8,507.0,81.89,2.42,2.42,4.8,12.6,-2.98,0.0,16.0,3.0,5.0,3.0,40.35,270,
CN1CC2=CC=C(NC(=O)NC3CC(C)(C)OC4=NC(C(F)(F)F)=CC=C43)C=C2NC1=O,43.33,0.0,52.77,46.74,30.49,54.0,449.2,20.0,12.0,1.33,12.0,143.5,0.0,131.1,1.0,15060.0,110.6,8.99,9.55,59.36,6.57,20.0,3.0,6.0,0.0,0.0,95.59,647.0,364.6,282.4,445.9,201.1,3.06,3.06,5.67,12.6,-1.17,0.0,160.0,4.0,6.0,3.0,57.23,1300,
CN1CC2=CC=C(NC(=O)NC3CC(CF)(CF)OC4=C(F)C=C(F)C=C43)C=C2NC1=O,41.76,0.0,42.82,52.86,29.6,52.0,452.1,20.0,12.0,1.38,12.0,145.2,0.0,132.5,0.0,13750.0,108.3,9.26,7.84,51.85,5.75,20.0,4.0,6.0,0.0,0.0,82.7,593.4,374.6,218.8,414.0,179.4,2.39,2.39,4.8,12.6,-2.99,0.0,16.0,3.0,5.0,3.0,62.16,760,
CN1CC2=CC=C(NC(=O)NC3CC(CF)(CF)OC4=C(F)C=CC=C43)C=C2NC1=O,41.66,0.0,43.38,52.03,29.57,52.0,434.2,19.0,12.0,1.2,11.0,145.5,0.0,126.2,0.0,12620.0,106.6,9.26,7.84,51.85,5.75,20.0,4.0,6.0,0.0,0.0,82.7,588.3,381.9,206.4,438.4,149.9,2.25,2.25,4.8,12.6,-2.99,0.0,16.0,3.0,5.0,3.0,56.67,350,
CN1CC2=CC=C(NC(=O)NC3CC(CF)(CF)OC4=C3C=CC(Cl)=C4F)C=C2NC1=O,43.94,0.0,42.85,31.64,57.34,52.0,468.1,20.0,12.0,1.37,12.0,145.8,0.0,132.5,0.0,13890.0,110.2,9.26,8.78,56.96,6.31,20.0,4.0,6.0,0.0,0.0,82.7,605.7,355.5,250.2,455.5,150.2,2.85,2.85,4.8,12.6,-2.99,0.0,16.0,3.0,5.0,3.0,59.77,280,
CN1CC2=CC=C(NC(=O)NC3CC(CF)(CF)OC4=CC(C(F)(F)F)=CC=C43)C=C2NC1=O,44.18,0.0,53.75,47.51,31.29,55.0,484.2,22.0,12.0,1.3,14.0,152.9,0.0,143.7,0.0,17430.0,113.7,9.26,9.68,60.92,6.45,20.0,5.0,6.0,0.0,0.0,82.7,644.2,376.5,267.7,416.2,228.0,2.98,2.98,4.8,12.6,-2.98,0.0,16.0,3.0,5.0,3.0,67.45,100,
CN1CC2=CC=C(NC(=O)NC3CC(CF)(CF)OC4=CC(Cl)=CC=C43)C=C2NC1=O,43.97,0.0,47.2,53.73,30.98,52.0,450.1,19.0,12.0,1.19,11.0,145.4,0.0,125.7,0.0,12830.0,108.8,9.26,8.79,56.88,6.31,20.0,4.0,6.0,0.0,0.0,82.7,602.6,368.0,234.6,477.2,125.4,2.71,2.71,4.8,12.6,-2.98,0.0,16.0,3.0,5.0,3.0,54.29,130,
CN1CC2=CC=C(NC(=O)NC3CC(CF)(CF)OC4=CC(F)=CC=C43)C=C2NC1=O,41.64,0.0,42.84,52.58,29.51,52.0,434.2,19.0,12.0,1.19,11.0,145.4,0.0,125.7,0.0,12830.0,106.3,9.26,8.27,53.89,6.0,20.0,4.0,6.0,0.0,0.0,82.7,592.0,377.2,214.8,433.6,158.4,2.25,2.25,4.8,12.6,-2.98,0.0,16.0,3.0,5.0,3.0,56.67,290,
CN1CC2=CC=C(NC(=O)NC3CC(CF)(CF)OC4=CC(OC(F)(F)F)=CC=C43)C=C2NC1=O,44.97,0.0,47.53,54.67,32.69,56.0,500.1,23.0,12.0,1.25,15.0,177.3,0.0,148.5,0.0,19850.0,114.0,9.26,9.66,64.61,6.94,20.0,6.0,6.0,0.0,0.0,91.93,664.0,376.6,287.5,413.5,250.6,3.54,3.54,4.8,12.6,-2.98,0.0,16.0,4.0,6.0,3.0,71.76,120,
CN1CC2=CC=C(NC(=O)NC3CC(CF)(CF)OC4=CC=C(F)C=C43)C=C2NC1=O,41.66,0.0,43.44,51.86,29.66,52.0,434.2,19.0,12.0,1.19,11.0,145.4,0.0,125.8,0.0,12690.0,106.6,9.26,7.84,51.85,5.75,20.0,4.0,6.0,0.0,0.0,82.7,590.3,388.2,202.1,435.5,154.8,2.25,2.25,4.8,12.6,-2.98,0.0,16.0,3.0,5.0,3.0,56.67,1500,
CN1CC2=CC=C(NC(=O)NC3CC(CF)(CF)OC4=CC=CC=C43)C=C2NC1=O,41.54,0.0,42.6,52.57,29.46,52.0,416.2,18.0,12.0,1.21,10.0,145.7,0.0,119.8,0.0,11570.0,104.8,9.26,7.83,51.81,5.75,20.0,4.0,6.0,0.0,0.0,82.7,585.2,384.1,201.1,459.8,125.3,2.1,2.1,4.8,12.6,-2.98,0.0,16.0,3.0,5.0,3.0,51.19,1100,
CN1CC2=CC=C(NC(=O)NC3CC4(CCC4)OC5=CC=C(F)C=C53)C=C2NC1=O,42.84,0.0,44.11,54.4,30.0,53.0,410.2,18.0,12.0,1.04,7.0,163.8,0.0,120.4,0.0,11600.0,104.2,8.78,8.17,53.77,5.31,23.0,2.0,4.0,0.0,0.0,82.7,580.8,392.0,188.8,474.3,106.4,2.7,2.7,4.8,12.6,-2.98,0.0,16.0,3.0,5.0,3.0,45.83,290,
CN1CC2=CC=C(NC(=O)NC3CC4(CCCC4)OC5=CC=CC=C53)C=C2NC1=O,44.58,0.0,44.86,57.01,31.88,56.0,406.2,18.0,12.0,1.04,6.0,148.3,0.0,120.8,0.0,11560.0,109.4,9.33,7.85,52.89,5.75,24.0,2.0,5.0,1.0,0.0,82.7,595.2,403.5,191.7,514.8,80.46,3.0,3.0,4.8,12.6,-2.98,0.0,16.0,3.0,5.0,3.0,40.35,400,
CN1CC2=CC=C(NC(=O)NC3CCC4=CC(C(C)(C)C)=CC=C43)C=C2NC1=O,44.53,0.0,47.15,52.53,33.92,57.0,392.2,17.0,12.0,1.16,10.0,141.2,0.0,111.9,0.0,12250.0,108.0,9.52,10.14,62.29,5.52,19.0,3.0,5.0,1.0,0.0,73.47,636.5,433.6,202.9,559.3,77.21,4.02,4.02,4.8,12.6,-2.98,0.0,16.0,2.0,4.0,3.0,36.04,190,
CN1CC2=CC=C(NC(=O)NC3CCC4=CC(C(F)(F)F)=CC=C43)C=C2NC1=O,39.0,0.0,41.38,28.91,46.7,48.0,404.1,17.0,12.0,1.16,10.0,113.5,0.0,111.9,0.0,12250.0,104.9,9.28,9.23,57.32,6.55,19.0,3.0,5.0,1.0,0.0,73.47,598.3,333.1,265.2,418.7,179.6,3.35,3.35,4.8,12.6,-2.98,0.0,16.0,2.0,4.0,3.0,52.3,130,
CN1CC2=CC=C(NC(=O)NC3CCC4=CC(Cl)=CC=C43)C=C2NC1=O,38.79,0.0,46.3,41.49,28.57,45.0,370.1,14.0,12.0,1.07,7.0,106.0,0.0,95.91,0.0,8122.0,100.3,8.89,8.32,52.71,6.29,19.0,2.0,5.0,1.0,0.0,73.47,559.9,329.2,230.7,482.7,77.21,3.08,3.08,4.8,12.6,-2.98,0.0,16.0,2.0,4.0,3.0,39.14,70,
CN1CC2=CC=C(NC(=O)NC3CCC4=CC(F)=CC=C43)C=C2NC1=O,36.5,0.0,44.44,38.13,26.93,45.0,354.1,14.0,12.0,1.07,7.0,105.9,0.0,95.91,0.0,8122.0,97.6,8.73,7.83,49.66,5.99,19.0,2.0,5.0,1.0,0.0,73.47,549.1,339.2,209.9,439.1,110.0,2.62,2.62,4.8,12.6,-2.98,0.0,16.0,2.0,4.0,3.0,41.52,220,
CN1CC2=CC=C(NC(=O)NC3CCOC4=C3C=CC=C4C(F)(F)F)C=C2NC1=O,39.12,0.0,41.93,43.61,31.82,49.0,420.1,18.0,12.0,1.18,10.0,121.8,0.0,119.2,0.0,12340.0,105.7,9.94,7.56,47.69,4.66,20.0,3.0,6.0,0.0,0.0,82.7,597.4,349.7,247.8,420.4,177.1,2.6,2.6,4.8,12.6,-2.98,0.0,16.0,3.0,5.0,3.0,56.61,90,
CN1CC2=CC=C(NC(=O)NC3CCOC4=CC(OC(F)(F)F)=CC=C43)C=C2NC1=O,40.36,0.0,41.52,48.33,31.22,50.0,436.1,19.0,12.0,1.1,11.0,156.8,0.0,122.3,0.0,15360.0,105.3,8.53,9.66,62.59,6.94,20.0,4.0,6.0,0.0,0.0,91.93,622.7,357.9,264.8,409.5,213.2,3.15,3.15,4.8,12.6,-2.98,0.0,16.0,4.0,6.0,3.0,60.92,280,
CN1CC2=CC=C(NC(=O)NC3CCOC4=CC=C(F)C=C43)C=C2NC1=O,36.89,0.0,39.63,41.84,29.21,46.0,370.1,15.0,12.0,1.27,7.0,124.9,0.0,101.7,0.0,8788.0,97.89,8.52,7.84,49.89,5.75,20.0,2.0,6.0,0.0,0.0,82.7,550.8,371.4,179.4,433.3,117.5,1.86,1.86,4.8,12.6,-2.98,0.0,16.0,3.0,5.0,3.0,45.83,6700,
CN1CC2=CC=C(NC(=O)NC3CCOC4=CC=CC=C43)C=C2NC1=O,36.78,0.0,39.44,41.89,29.0,46.0,352.2,14.0,12.0,1.09,6.0,125.2,0.0,96.18,0.0,7795.0,96.13,8.52,7.84,49.89,5.75,20.0,2.0,6.0,0.0,0.0,82.7,545.8,363.8,182.0,457.7,88.04,1.72,1.72,4.8,12.6,-2.98,0.0,16.0,3.0,5.0,3.0,40.35,4100,
CN1CC2=CC=C(NC(=O)NC3CC(C)(C)OC4=CC=C(F)C=C43)C=C2NC1=O,40.71,0.0,33.11,38.84,50.2,52.0,398.2,17.0,12.0,1.24,9.0,146.8,0.0,114.0,0.0,10520.0,102.7,8.98,8.93,52.99,5.82,20.0,2.0,6.0,0.0,0.0,82.7,593.1,397.0,196.1,481.9,111.2,2.56,2.56,4.8,12.6,-2.98,0.0,16.0,3.0,5.0,3.0,45.83,1600,
CN1CC2=CC=C(NC(=O)NC3CC4(CCC4)OC5=CC=C(F)C=C53)C=C2NC1=O,42.03,0.0,33.8,40.67,51.61,53.0,410.2,18.0,12.0,1.04,7.0,178.9,0.0,120.4,0.0,11600.0,106.9,9.02,8.94,52.92,5.81,23.0,2.0,4.0,0.0,0.0,82.7,591.5,398.5,193.0,480.1,111.4,2.7,2.7,4.8,12.6,-2.98,0.0,16.0,3.0,5.0,3.0,45.83,28000,
